index,day,energy_median,energy_mean,energy_max,energy_count,energy_std,energy_sum,energy_min,temperatureMax,windBearing,dewPoint,cloudCover,windSpeed,pressure,apparentTemperatureHigh,visibility,humidity,apparentTemperatureLow,apparentTemperatureMax,uvIndex,time,temperatureLow,temperatureMin,temperatureHigh,apparentTemperatureMin,moonPhase,clear-day,cloudy,fog,partly-cloudy-day,partly-cloudy-night,wind,rain,snow,ACORN-,ACORN-A,ACORN-B,ACORN-C,ACORN-D,ACORN-E,ACORN-F,ACORN-G,ACORN-H,ACORN-I,ACORN-J,ACORN-K,ACORN-L,ACORN-M,ACORN-N,ACORN-O,ACORN-P,ACORN-Q,ACORN-U,isHoliday,week sin,week cos,month sin,month cos,Year sin,Year cos
1628344,2012-05-14,-0.0038416267869006877,-0.007324760298205564,-0.03265350761593706,0.003939164222678038,-0.018404676554502862,-0.007217586441889991,-0.0015509705592423647,-0.08833352612717682,0.09437847781796682,-0.03335478887796006,-0.04988022660572683,0.09860812215150183,0.06222356751856839,-0.049431867788093886,0.11116708310162216,0.03961939359484301,-0.14252840993156202,-0.05812505421340647,0.1824217774600395,16:00:00,-0.08954630952252862,-0.03952386966021959,-0.08272048310307129,-0.08128349786098588,0.2975184825270476,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,-0.22002184588966317,-0.47340387539938156,-0.4781230662956235,0.15798003767483065,-0.06544003887178729,0.5291530674989331
1628345,2012-05-15,0.002683174873957913,-0.0031593499690304137,-0.03125958507916755,0.003939164222678038,-0.020350304189717467,-0.0030521761127148515,-1.0402260714480888e-05,-0.09264652674331975,0.2921500655616994,-0.09036376974480897,-0.06988022660572685,0.02996058116789535,0.040008552113995566,-0.05303269083336143,0.10395207588661481,0.05780121177666131,-0.18263717947608954,-0.06195752067932492,0.3252789203171823,13:00:00,-0.16708641647440026,-0.07848490862125856,-0.08693608081460402,-0.13124950737832097,0.32782151283007777,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,-0.49750091193372564,-0.1165080075070778,-0.4353733224705939,0.253471540487426,-0.05675367861177427,0.5299894688606708
1628346,2012-05-16,-0.0031743175261310583,-0.007433558329191469,-0.041388755513026024,0.003939164222678038,-0.019040401402192982,-0.00732638447287591,-0.002235667580810322,-0.025178874247940797,0.2447963051160169,-0.1758772410450823,-0.16988022660572683,-0.09708859915997353,0.1972973473142544,0.0032944696604657597,0.11621758815212724,-0.251289697314248,-0.019142957858142573,-0.0020067952481724327,0.4681360631743252,16:00:00,-0.0440917640679831,-0.1560250155731302,-0.020992088041342893,-0.1713582769228485,0.35812454313310815,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,-0.39846977983591936,0.32853386040581567,-0.373594603027906,0.3380368436669095,-0.04805404411002079,0.5306741449447092
1628347,2012-05-17,-0.005324536255277644,-0.008176493455066741,-0.040459473821846344,0.003939164222678038,-0.020599017033623344,-0.008069319598751176,-0.0018933190700263433,-0.0066945858930424484,-0.17860202357479088,-0.09700180176355161,-0.05988022660572684,-0.11040827129112105,0.07324999852229996,0.018726568425897816,0.10178757372211267,-0.21492606095061162,0.010428762060280317,0.014418061034335128,0.3252789203171823,15:00:00,0.03230242997326971,-0.03303036316671304,-0.0029252407062028696,-0.00786405530490153,0.38842757343613854,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.002499088066089561,0.526596124600605,-0.29548693445458013,0.40798003767485286,-0.03934378535941463,0.5312068871920852
1628348,2012-05-18,-0.001098244270403323,-0.005717657954784995,-0.036091849873301864,0.003939164222678038,-0.020014375975103624,-0.005610484098469433,-0.0006950992822824208,0.045985635918417755,-0.25102542190348165,0.05840624196936528,-0.019880226605726803,-0.1442197467009571,-0.13673865073990055,0.06270804990737933,0.012321484256023196,-0.014926060950611664,0.17188355471833594,0.06122890143948151,0.3252789203171823,12:00:00,0.13658050483957984,0.043363830874539766,0.04856527419894613,0.02170766461352136,0.4187306037391688,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.40346795596873836,0.3285338604051917,-0.2044639966691147,0.4602442693087256,-0.03062555558920621,0.5315875333243456
1628349,2012-05-19,-0.002877735632455667,-0.007287458116153247,-0.04064533016008228,0.003939164222678038,-0.020566372790386568,-0.007180284259837688,-0.0006950992822824208,0.06601028163622435,0.16401636082632332,0.09589159925167678,0.1701197733942732,-0.30610499260259644,-0.058742866728227594,0.07942615690326416,-0.0886886167540778,0.003255757231206635,0.0009114269141211606,0.07902249574553138,0.3252789203171823,14:00:00,0.030392575122238474,0.09989553446506694,0.06813769214534787,0.14067435394050976,0.449033634042199,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.502499088066094,-0.11650800750692314,-0.10450392882940812,0.49254534085434715,-0.02190201045658202,0.5318159673929939
1628350,2012-05-20,-0.001098244270403323,-0.005758068652008345,-0.03553428085859406,0.003939164222678038,-0.020260611370838708,-0.005650894795692776,-0.0005239250268904306,-0.06461202273839062,-0.48779422413189394,0.02365419198888885,0.3901197733942732,0.0750425483810101,-0.03685215811788123,-0.029627341039122734,0.09962307155761063,0.07598302995847916,0.009748952406983147,-0.03704648865085519,0.1824217774600395,15:00:00,0.04032382034760129,0.04145397602350853,-0.05953469568964165,0.012190329467362204,0.47933666434522937,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.22502002202213628,-0.4734038753993128,2.453443808680955e-05,0.5034715404874339,-0.013175807237953252,0.5318921198147981
1628351,2012-05-21,-0.004879663414764559,-0.00964682113096215,-0.0388796949468409,0.003939164222678038,-0.022358729648978615,-0.009539647274646585,-0.0025780160915943005,0.05984885218459146,0.42585480093774397,0.09003451217631564,0.2701197733942732,0.09553435165969865,-0.06166162787627283,0.0742821239814534,-0.04756307562853668,0.07598302995847916,0.15828736165239454,0.07354754365136223,0.3252789203171823,16:00:00,0.1213016660313293,0.05138522124887135,0.062115409700301105,0.02102785496022419,-0.5004613154527505,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,-0.22002184588996837,-0.4734038753992308,0.10455299770581,0.4925453408543439,-0.004449604019324482,0.5318159673929941
1628352,2012-05-22,-0.005027954361602253,-0.008366112880499339,-0.021409199152662962,0.003939164222678038,-0.018204852119512706,-0.008258939024183783,-0.002235667580810322,0.31277553117411705,0.40078516305473555,0.22709034973976738,-0.00988022660572685,0.03918189264330518,0.020874451254584758,0.2862162803600542,-0.17454720261266365,-0.05128969731424804,0.22728804146204773,0.29911556993113214,0.6109932060314681,16:00:00,0.19884177298320094,0.13236306693259936,0.3093301040694671,0.1695662642056356,-0.4701582851497202,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,-0.497500911933801,-0.11650800750673895,0.20451306554551557,0.46024426930871926,0.004273941113299706,0.5315875333243463
1628353,2012-05-23,-0.003693335840062994,-0.009124590582229749,-0.03980897663802057,0.003939164222678038,-0.022509525492642728,-0.009017416725914183,-0.0015509705592423647,0.3417342495967912,0.41192722433607265,0.28488027554999784,-0.3098802266057268,-0.1452443368648915,0.1518943961224294,0.3111648400308361,-0.13630766437312536,-0.05128969731424804,0.2915300536986216,0.3256690875878528,0.4681360631743252,15:00:00,0.27103428635218485,0.209903173884471,0.3376348315611865,0.23856694401528877,-0.42975424474567975,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,-0.3984697798362898,0.3285338604053393,0.2955360033307944,0.4079800376749772,0.012992170883508236,0.5312068871920861
1628354,2012-05-24,-0.0047313724679268615,-0.002469259601062576,0.012323726237159327,0.003939164222678038,0.011165883339794833,-0.002362085744747021,-0.0015509705592423647,0.3441988213774443,-0.42372737176420594,0.3461844536054449,-0.16988022660572683,-0.17085909096325216,0.20767516472953307,0.3170804778909183,-0.2798863079517691,0.003255757231206635,0.3068257708978057,0.33196528249614726,0.6109932060314681,15:00:00,0.28822298001146684,0.2820956872534549,0.3400437445392051,0.30280895625186266,-0.39945121444264947,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,0.2650654907505068,-0.02891043239105446,-0.14861213966373185,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.0024990880664283455,0.526596124600605,0.3736436719043031,0.33803684366689773,0.021702429634114395,0.5306741449447105
1628355,2012-05-25,-0.006362572883141529,-0.01215228435880928,-0.04854422453510954,0.003939164222678038,-0.026306990052670655,-0.012045110502493721,-0.0015509705592423647,0.3038414584692496,-0.3513039734355151,0.1997572767214152,-0.38988022660572685,0.1313950073974035,0.16875834942225143,0.2779858276851571,-0.1096121376775987,-0.251289697314248,0.2813329088991654,0.2903556465804616,0.6109932060314681,13:00:00,0.259575157245997,0.2992843809127369,0.3005977945241494,0.31810467345104676,-0.36914818413961914,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,-0.7349345092494932,-0.02891043239105446,0.8513878603362681,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.403467955968368,0.328533860405668,0.4354223913469883,0.25347154048741233,0.03040206413586788,0.5299894688606723
1628356,2012-05-26,-0.005250390781858797,-0.003003924210479094,0.013903505112164774,0.003939164222678038,0.007145460401624615,-0.002896750354163539,-0.0005239250268904306,0.31924503209833155,-0.33180536619317524,0.1255675071001735,-0.4798802266057268,0.15905894182363312,0.11881510311124177,0.29084590998968396,0.047675019609558555,-0.3603806064051571,0.2300072800752362,0.3040430268158845,0.6109932060314681,13:00:00,0.2018975407448511,0.27063655814726706,0.31565350063676606,0.29261181145240645,-0.33884515383658886,-0.0046415774631030126,-0.010381524452124305,-0.07251981678049316,-0.7349345092494932,-0.02891043239105446,0.8513878603362681,0.019408476270979302,-0.019408476270979358,0.0,-0.0243212176068261,-0.0027683649628848345,-0.018491506025448263,-0.055772486653750536,-0.2999390348810245,-0.14460888819071985,-0.028202289495797273,-0.0644410034684041,-0.008028944094113187,-0.01434986747255323,0.9606213953905882,-0.0524424696234126,-0.014876611087423233,-0.024414099025306134,-0.016832731162526274,-0.0178793613747946,-0.16764971362601577,-0.0056028066395876815,0.0,0.5024990880660185,-0.11650800750726192,0.4781721351719442,0.15798003767503205,0.039088424395880894,0.5291530674989349
